"","AMZN","DIS","MCD","AIG","AXP","USB","LLY","MDT","PFE","CAT","EMR","UNP"
"1806",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
"1807",0,0,0,-1,1,0,0,1,0,0,1,0
"1808",0,0,0,1,1,1,0,-1,0,0,0,1
"1809",0,0,0,-1,-1,0,0,-1,0,0,0,1
"1810",0,1,1,1,1,1,1,0,1,1,1,0
"1811",0,1,1,1,0,0,0,0,0,1,0,0
"1812",1,1,0,1,1,1,1,1,1,1,1,0
"1813",0,0,0,-1,0,0,0,0,0,0,-1,-1
"1814",0,-1,1,-1,0,0,-1,0,0,0,0,1
"1815",0,0,0,-1,0,0,0,0,0,0,-1,-1
"1816",0,-1,0,-1,-1,-1,-1,-1,-1,0,-1,-1
"1817",0,-1,0,-1,-1,-1,0,0,-1,-1,0,-1
"1818",0,0,0,0,1,1,1,0,1,0,0,1
"1819",0,0,0,0,0,0,0,0,0,1,0,0
"1820",0,0,0,-1,-1,-1,1,0,0,0,-1,0
"1821",0,1,1,1,0,1,0,1,1,1,0,1
"1822",0,-1,0,-1,0,-1,1,0,0,0,0,0
"1823",0,0,1,-1,-1,0,0,0,0,0,0,0
"1824",0,0,1,0,1,0,0,0,0,0,0,1
"1825",0,0,0,-1,0,0,0,1,0,0,0,0
"1826",0,-1,0,-1,-1,-1,0,1,0,-1,-1,-1
"1827",0,0,0,1,1,0,0,1,1,0,1,1
"1828",0,0,1,1,1,0,1,0,1,0,1,-1
"1829",1,1,1,1,1,1,1,1,1,0,1,1
"1830",0,0,1,1,0,-1,1,1,0,1,1,-1
"1831",0,0,0,1,0,0,0,0,0,1,0,1
"1832",0,0,0,1,1,0,1,0,1,-1,0,1
"1833",0,1,-1,1,1,1,1,1,0,1,1,0
"1834",0,0,0,0,0,-1,-1,0,-1,0,0,0
"1835",0,0,0,-1,0,-1,-1,1,-1,1,0,0
"1836",1,1,0,1,1,1,0,0,0,0,1,0
"1837",1,0,1,-1,0,0,0,1,1,0,1,-1
"1838",0,0,-1,1,0,0,0,-1,0,1,1,1
"1839",-1,0,-1,-1,-1,-1,-1,-1,0,-1,-1,-1
"1840",0,1,1,1,1,0,0,1,0,1,-1,-1
"1841",-1,0,1,1,1,0,0,0,0,0,1,1
"1842",1,0,0,1,1,0,0,0,1,0,0,1
"1843",1,0,0,1,0,0,1,-1,1,0,0,0
"1844",-1,0,-1,1,0,0,0,0,1,-1,0,0
"1845",1,1,0,1,0,0,0,0,0,1,0,1
"1846",1,-1,1,1,0,0,0,0,0,1,0,0
"1847",-1,-1,0,1,-1,-1,-1,-1,-1,-1,-1,-1
"1848",0,1,1,1,0,1,0,1,1,1,1,0
"1849",0,0,0,-1,-1,-1,1,0,1,1,-1,0
"1850",-1,0,1,-1,1,0,0,-1,0,0,0,0
"1851",1,0,1,1,1,0,0,-1,1,0,1,1
"1852",-1,0,0,-1,-1,0,0,-1,0,-1,-1,1
"1853",1,0,0,0,1,1,0,0,0,0,0,-1
"1854",1,1,0,-1,0,-1,0,-1,0,0,0,-1
"1855",0,0,0,0,0,0,0,0,0,1,0,0
"1856",0,0,-1,0,0,0,0,1,0,1,1,0
"1857",0,-1,-1,-1,0,-1,0,0,0,-1,0,-1
"1858",-1,0,0,1,-1,1,0,0,1,0,0,1
"1859",1,-1,-1,-1,1,0,0,0,0,0,0,0
"1860",0,1,-1,1,1,1,0,0,0,1,1,0
"1861",0,-1,0,1,0,0,-1,0,0,0,1,1
"1862",0,0,1,1,0,0,0,0,1,-1,1,1
"1863",1,1,0,-1,0,0,0,0,0,0,-1,0
"1864",1,-1,0,-1,0,0,0,-1,-1,0,0,-1
"1865",-1,-1,0,-1,-1,-1,-1,0,-1,0,-1,-1
"1866",0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
"1867",1,0,1,1,0,0,0,1,1,1,1,1
"1868",-1,0,0,1,0,0,0,-1,0,0,0,-1
"1869",-1,-1,0,-1,-1,-1,-1,0,-1,-1,-1,-1
"1870",0,1,1,1,1,1,0,0,1,1,1,1
"1871",1,1,0,-1,0,-1,1,0,0,1,0,1
"1872",0,1,0,1,1,0,0,1,0,0,0,1
"1873",0,0,0,0,-1,0,0,0,-1,1,1,-1
"1874",-1,0,0,1,0,0,0,0,0,1,0,0
"1875",0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
"1876",0,0,0,0,1,0,0,0,1,0,0,0
"1877",-1,0,-1,-1,-1,-1,-1,0,-1,-1,-1,-1
"1878",0,0,1,-1,0,0,0,-1,0,0,0,-1
"1879",-1,0,1,-1,-1,0,1,1,1,-1,0,-1
"1880",0,0,-1,-1,0,1,1,0,0,-1,-1,1
"1881",0,-1,-1,-1,0,-1,0,0,0,-1,0,0
"1882",0,1,0,-1,0,-1,0,0,0,-1,-1,0
"1883",1,1,1,1,1,1,1,1,0,1,1,1
"1884",0,0,0,1,1,1,0,-1,0,-1,1,0
"1885",0,0,0,-1,-1,0,0,0,0,-1,0,-1
"1886",0,0,0,-1,0,0,0,1,0,1,1,0
"1887",1,0,-1,1,1,0,-1,0,0,1,1,0
"1888",-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1
"1889",0,0,1,-1,0,0,0,0,0,1,1,1
"1890",1,0,1,1,1,1,1,0,1,1,1,1
"1891",1,0,0,1,-1,0,0,-1,0,1,1,1
"1892",-1,0,0,1,-1,0,0,0,0,1,1,1
"1893",0,0,0,-1,1,-1,-1,-1,0,1,0,1
"1894",0,0,0,-1,0,-1,-1,0,-1,0,-1,1
"1895",0,0,1,1,1,0,0,0,0,1,1,0
"1896",-1,0,-1,-1,-1,-1,-1,0,0,-1,-1,0
"1897",0,1,1,-1,0,0,1,0,0,-1,0,1
"1898",-1,-1,-1,-1,-1,-1,0,-1,0,0,-1,-1
"1899",1,0,-1,1,1,1,1,0,0,-1,0,-1
"1900",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
"1901",0,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1
"1902",-1,0,-1,-1,1,1,0,0,0,1,1,1
"1903",-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1
"1904",-1,1,1,1,1,1,0,1,0,1,1,0
"1905",1,1,1,-1,1,0,1,1,1,1,0,0
"1906",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
"1907",1,1,1,1,1,1,1,1,1,1,1,0
"1908",0,0,0,1,0,0,0,1,1,-1,1,1
"1909",-1,-1,1,1,1,-1,1,0,1,0,0,1
"1910",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
"1911",0,0,-1,1,0,0,-1,-1,0,-1,1,1
"1912",0,0,-1,1,-1,0,0,-1,0,0,1,1
"1913",-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1
"1914",-1,-1,-1,-1,-1,0,0,0,0,-1,-1,-1
"1915",0,1,1,1,1,1,-1,0,0,-1,-1,-1
"1916",1,0,-1,1,1,1,1,1,1,0,1,1
"1917",0,0,1,-1,0,-1,0,0,1,1,1,1
"1918",1,1,0,1,1,0,-1,0,0,0,-1,-1
"1919",1,1,1,1,1,1,1,0,1,1,1,1
"1920",-1,-1,1,1,0,0,0,1,0,0,-1,-1
"1921",1,1,0,1,1,1,1,1,0,1,1,1
"1922",0,0,-1,-1,-1,-1,0,0,0,0,-1,-1
"1923",-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1
"1924",1,1,1,1,1,1,0,0,1,1,1,1
"1925",0,-1,-1,-1,-1,0,0,-1,0,0,-1,-1
"1926",1,0,1,1,1,0,1,0,1,1,1,1
"1927",1,1,1,1,1,0,1,1,1,1,1,1
"1928",1,0,-1,-1,-1,-1,-1,0,-1,-1,-1,-1
"1929",1,1,1,-1,0,0,0,1,0,0,0,0
"1930",-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1
"1931",-1,0,1,1,1,0,0,0,-1,0,0,-1
"1932",1,0,1,1,1,1,1,1,1,0,0,1
"1933",1,0,-1,-1,0,0,1,0,0,-1,0,0
"1934",0,0,1,1,1,1,0,0,0,0,0,1
"1935",0,0,1,-1,-1,0,-1,0,0,0,1,-1
"1936",-1,0,-1,0,-1,0,-1,0,0,1,-1,-1
"1937",1,1,1,1,1,1,1,1,1,1,1,1
"1938",0,0,1,1,0,1,1,1,1,0,1,-1
"1939",0,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1
"1940",1,1,0,1,-1,-1,1,0,0,1,0,0
"1941",1,-1,0,-1,-1,-1,0,1,-1,-1,0,-1
"1942",1,-1,-1,1,1,0,0,-1,-1,-1,1,0
"1943",0,1,1,1,0,0,0,1,1,0,1,1
"1944",0,-1,0,-1,1,1,0,0,0,1,1,1
"1945",0,0,0,1,0,-1,-1,-1,-1,1,0,-1
"1946",0,0,1,1,1,1,1,1,1,1,1,1
"1947",-1,0,0,1,0,1,0,-1,0,0,-1,-1
"1948",0,0,0,0,-1,0,1,-1,0,-1,-1,-1
"1949",0,0,0,0,0,0,0,0,1,0,1,1
"1950",1,1,1,1,1,1,1,-1,1,1,1,1
"1951",1,0,1,0,-1,-1,-1,1,0,1,0,0
"1952",0,0,1,1,1,0,-1,0,0,1,1,0
"1953",0,0,-1,-1,-1,-1,0,0,0,-1,0,0
"1954",-1,-1,-1,-1,1,-1,0,-1,0,-1,-1,0
"1955",1,1,1,0,1,0,0,0,-1,1,-1,1
"1956",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1
"1957",-1,0,1,-1,-1,0,-1,0,-1,-1,-1,-1
"1958",1,1,0,-1,0,1,0,-1,0,-1,0,1
"1959",0,-1,0,-1,-1,-1,0,-1,0,1,1,1
"1960",0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
"1961",1,1,-1,1,0,1,0,-1,0,0,1,1
"1962",1,0,1,1,1,1,1,1,0,1,0,1
"1963",-1,0,0,-1,0,-1,-1,-1,0,1,0,-1
"1964",0,-1,1,-1,1,0,-1,1,1,-1,0,-1
"1965",1,0,1,1,1,1,0,0,0,0,1,0
"1966",0,1,1,1,0,0,1,0,1,-1,0,0
"1967",-1,-1,0,-1,0,0,0,-1,0,-1,-1,-1
"1968",1,1,1,1,1,1,1,1,0,1,1,1
"1969",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
"1970",-1,0,0,-1,0,-1,0,0,-1,1,1,1
"1971",-1,0,1,1,0,0,-1,0,0,-1,-1,0
"1972",1,0,0,1,1,1,0,0,1,1,1,1
"1973",0,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1
"1974",-1,0,1,-1,1,1,0,1,-1,-1,1,1
"1975",-1,-1,-1,1,0,-1,0,0,-1,-1,-1,-1
"1976",-1,-1,0,-1,-1,1,1,0,1,-1,-1,-1
"1977",1,1,0,1,1,1,1,1,1,1,1,1
"1978",-1,-1,-1,1,0,0,1,0,0,-1,0,-1
"1979",0,1,1,-1,-1,-1,-1,-1,-1,0,-1,0
"1980",0,0,1,-1,1,0,0,-1,0,0,0,1
"1981",0,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1
"1982",1,1,0,-1,-1,0,-1,1,0,0,1,1
"1983",0,0,-1,-1,-1,-1,-1,0,-1,0,-1,-1
"1984",1,1,1,1,1,1,1,0,1,1,1,1
"1985",0,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1
"1986",1,1,1,1,1,1,1,1,1,1,1,1
"1987",1,1,1,1,1,1,1,1,1,1,1,1
"1988",-1,0,1,-1,-1,0,1,0,0,1,0,-1
"1989",1,1,0,1,1,1,0,1,0,0,1,0
"1990",0,0,1,-1,-1,0,-1,0,-1,0,1,0
"1991",1,-1,0,-1,-1,-1,-1,0,0,0,1,0
"1992",-1,1,-1,1,1,0,1,1,1,1,-1,1
"1993",1,0,1,1,1,1,1,-1,1,1,1,1
"1994",0,0,0,1,-1,-1,1,0,1,0,1,0
"1995",-1,-1,1,1,1,1,1,0,0,1,0,0
"1996",-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1
"1997",0,1,-1,-1,-1,1,0,0,0,0,0,1
"1998",1,1,0,-1,0,0,0,0,-1,0,1,1
"1999",-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
"2000",-1,0,-1,-1,0,-1,-1,0,0,-1,-1,-1
"2001",1,0,0,1,-1,-1,0,1,1,0,1,0
"2002",1,-1,-1,1,0,0,0,0,0,0,0,-1
"2003",1,0,0,-1,-1,0,0,0,0,1,0,-1
"2004",0,1,1,1,1,1,1,1,0,1,1,1
"2005",0,1,0,1,1,1,0,0,0,0,1,1
"2006",1,-1,-1,-1,-1,0,0,1,0,1,1,0
"2007",1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0
"2008",0,0,0,-1,0,1,0,0,0,0,0,0
"2009",-1,0,-1,1,1,0,-1,0,-1,-1,-1,-1
"2010",1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1
"2011",-1,0,0,1,-1,-1,1,0,1,0,1,0
"2012",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
"2013",0,0,1,1,0,1,1,1,1,0,0,-1
"2014",-1,-1,-1,-1,-1,-1,1,-1,1,-1,-1,-1
"2015",-1,-1,1,1,1,1,1,1,1,0,0,-1
"2016",-1,1,1,1,0,1,0,0,0,0,0,1
"2017",-1,-1,-1,-1,-1,0,0,-1,0,-1,-1,-1
"2018",1,0,1,1,1,1,1,-1,0,1,0,1
"2019",-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1
"2020",0,0,-1,1,1,1,-1,0,-1,-1,-1,0
"2021",0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
"2022",0,-1,1,-1,1,0,-1,-1,-1,0,1,1
"2023",-1,-1,0,1,0,1,-1,-1,-1,1,1,0
"2024",-1,1,1,1,1,1,0,1,1,1,1,1
"2025",1,1,1,1,1,1,-1,-1,1,0,1,1
"2026",0,-1,0,-1,-1,-1,-1,-1,-1,1,0,-1
"2027",-1,1,-1,1,1,1,1,1,1,1,0,1
"2028",-1,-1,-1,1,1,1,1,0,1,1,0,0
"2029",0,1,0,-1,-1,-1,-1,-1,0,-1,-1,0
"2030",1,1,1,1,1,0,0,0,1,1,-1,1
"2031",-1,1,1,1,1,1,0,1,1,1,1,1
"2032",0,0,-1,-1,-1,-1,1,-1,0,-1,1,-1
"2033",-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1
"2034",-1,1,0,-1,0,0,0,0,0,0,-1,0
"2035",1,0,1,-1,1,1,0,0,0,0,1,1
"2036",1,1,1,-1,-1,-1,-1,-1,-1,0,1,1
"2037",1,0,1,-1,-1,-1,0,1,0,1,1,0
"2038",0,0,1,1,1,1,1,1,1,1,0,0
"2039",1,1,0,-1,1,1,0,1,0,1,1,0
"2040",-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1
"2041",-1,0,-1,1,-1,1,1,1,0,-1,0,0
"2042",-1,-1,1,1,-1,-1,-1,0,0,0,0,-1
"2043",1,1,1,1,1,1,0,0,0,1,0,1
"2044",-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1
"2045",1,1,1,1,0,1,1,-1,0,0,0,0
"2046",1,1,1,1,0,0,1,1,1,1,1,1
"2047",-1,0,1,1,1,0,1,0,0,1,1,1
"2048",-1,0,-1,1,0,1,-1,0,0,1,0,-1
"2049",-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1
"2050",-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
"2051",-1,0,-1,-1,0,0,0,0,0,1,1,-1
"2052",1,-1,1,-1,1,0,0,0,0,-1,-1,0
"2053",0,0,0,-1,-1,0,1,1,-1,0,1,1
"2054",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
"2055",1,-1,-1,0,0,-1,0,-1,-1,-1,-1,-1
"2056",0,-1,1,-1,-1,-1,0,-1,-1,-1,-1,0
"2057",1,1,1,1,1,1,1,1,1,1,1,1
"2058",0,0,-1,-1,-1,-1,-1,0,-1,1,0,-1
"2059",1,0,1,-1,0,1,-1,0,0,0,-1,0
"2060",0,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,0
"2061",-1,-1,-1,-1,1,1,1,0,0,0,0,0
"2062",1,1,1,1,1,1,1,1,1,1,1,1
"2063",-1,-1,-1,-1,-1,-1,0,0,-1,-1,-1,-1
"2064",1,1,1,1,1,1,0,1,0,0,1,-1
"2065",1,0,1,1,1,0,0,0,0,1,1,1
"2066",-1,0,1,-1,0,0,0,0,0,1,1,1
"2067",-1,-1,-1,-1,-1,-1,0,0,0,1,-1,-1
"2068",-1,-1,0,-1,-1,-1,0,0,0,0,-1,-1
"2069",-1,-1,0,-1,-1,-1,0,0,0,0,0,0
"2070",1,1,0,1,1,-1,1,1,1,1,0,0
"2071",1,1,1,1,1,1,1,0,1,1,1,1
"2072",0,-1,0,-1,-1,-1,0,1,0,-1,0,1
"2073",-1,0,-1,1,0,1,0,-1,-1,-1,0,1
"2074",1,-1,-1,1,-1,-1,1,1,0,1,1,1
"2075",0,1,0,1,1,0,1,0,0,-1,-1,0
"2076",0,-1,0,-1,0,-1,-1,1,-1,0,-1,0
"2077",-1,0,0,-1,-1,-1,-1,-1,0,-1,-1,-1
"2078",0,1,0,0,0,1,1,0,0,-1,-1,0
"2079",-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,0
"2080",0,0,0,-1,-1,-1,0,-1,0,1,0,1
"2081",0,0,1,1,1,1,0,-1,0,0,1,0
"2082",1,1,1,1,1,1,1,1,1,1,1,1
"2083",0,1,0,1,1,1,-1,0,-1,0,-1,-1
"2084",1,1,1,1,1,1,1,1,0,1,1,1
"2085",0,0,1,-1,0,-1,-1,-1,-1,-1,-1,0
"2086",0,0,-1,-1,-1,0,-1,-1,-1,-1,0,-1
"2087",1,1,1,-1,1,0,0,0,0,0,1,-1
"2088",-1,1,1,1,1,1,0,0,0,0,1,1
"2089",1,1,0,1,1,1,0,0,1,0,0,1
"2090",1,0,0,-1,0,-1,0,1,-1,1,-1,1
"2091",-1,1,1,0,0,-1,-1,-1,0,-1,0,1
"2092",-1,-1,-1,-1,0,-1,0,-1,0,0,-1,1
"2093",0,1,1,1,1,1,1,1,1,1,1,1
"2094",-1,0,0,1,-1,-1,-1,-1,0,0,1,0
"2095",-1,0,0,-1,0,0,-1,0,0,0,-1,0
"2096",0,1,-1,1,1,0,0,0,0,1,1,1
"2097",-1,1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1
"2098",0,0,1,-1,0,-1,0,0,0,1,0,1
"2099",0,-1,-1,-1,0,0,0,0,-1,-1,-1,-1
"2100",1,1,1,-1,1,1,1,1,0,1,1,1
"2101",0,-1,0,1,-1,-1,-1,-1,0,0,0,1
"2102",0,1,-1,1,1,1,1,0,0,-1,1,0
"2103",1,0,1,1,0,0,1,-1,0,1,1,1
"2104",0,0,-1,-1,-1,-1,0,0,0,0,0,1
"2105",1,0,0,-1,0,0,1,1,1,1,1,0
"2106",-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,0
"2107",-1,-1,-1,-1,-1,-1,-1,1,0,-1,-1,0
"2108",1,0,0,1,1,1,1,0,-1,-1,-1,1
"2109",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
"2110",1,1,1,-1,1,1,1,0,-1,0,1,1
"2111",0,0,1,-1,0,0,0,-1,0,1,1,0
"2112",0,0,1,1,1,1,1,1,0,-1,-1,1
"2113",1,0,0,1,-1,0,-1,0,0,0,1,1
"2114",-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1
"2115",0,0,-1,1,-1,0,1,1,-1,0,-1,-1
"2116",1,1,1,-1,1,0,1,0,-1,0,0,0
"2117",1,0,1,1,1,1,1,0,0,0,1,1
"2118",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
"2119",-1,0,1,-1,-1,-1,0,0,0,1,1,1
"2120",0,1,1,1,0,1,0,0,0,-1,0,-1
"2121",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
"2122",-1,0,1,1,1,1,0,1,1,1,-1,1
"2123",1,1,1,1,1,-1,1,1,1,1,1,0
"2124",1,-1,0,-1,0,1,-1,0,-1,-1,0,1
"2125",1,-1,-1,-1,-1,-1,0,0,0,0,-1,-1
"2126",0,0,-1,-1,-1,-1,-1,0,0,-1,-1,1
"2127",1,0,1,1,0,0,1,0,0,0,1,1
"2128",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
"2129",0,1,-1,-1,0,-1,1,0,0,1,-1,-1
"2130",-1,0,0,-1,1,1,-1,1,1,-1,-1,-1
"2131",1,0,1,-1,-1,0,0,0,1,0,0,1
"2132",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
"2133",-1,0,0,-1,-1,-1,-1,0,0,-1,-1,1
"2134",-1,-1,-1,-1,-1,-1,1,1,1,0,1,1
"2135",0,0,1,1,1,1,0,0,1,0,1,-1
"2136",-1,-1,0,0,-1,-1,0,-1,0,-1,-1,-1
"2137",0,0,0,-1,1,-1,1,0,0,0,1,1
"2138",0,-1,0,-1,-1,-1,-1,0,-1,1,0,-1
"2139",1,0,1,1,1,1,1,1,1,-1,1,1
"2140",-1,-1,1,-1,-1,-1,0,0,-1,-1,-1,-1
"2141",0,0,-1,-1,0,-1,0,1,0,0,1,1
"2142",-1,-1,-1,-1,0,-1,-1,-1,-1,1,-1,0
"2143",-1,0,1,-1,-1,-1,0,-1,-1,0,1,-1
"2144",0,1,1,-1,-1,-1,0,1,0,-1,-1,-1
"2145",1,1,1,1,1,1,0,1,1,1,1,1
"2146",0,1,0,1,1,1,0,0,0,1,1,0
"2147",-1,-1,0,1,1,1,-1,-1,0,-1,0,-1
"2148",0,-1,-1,1,-1,-1,-1,0,-1,1,0,0
"2149",0,0,1,1,-1,1,-1,1,1,1,0,1
"2150",1,1,-1,1,1,1,1,-1,1,-1,-1,1
"2151",1,0,-1,-1,-1,-1,1,-1,-1,-1,-1,0
"2152",0,0,0,-1,0,0,0,0,0,1,1,0
"2153",-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1
"2154",1,1,1,1,1,1,1,0,0,1,1,1
"2155",0,1,1,1,0,1,-1,0,1,1,1,1
"2156",-1,-1,-1,-1,-1,-1,0,0,-1,-1,-1,-1
"2157",0,-1,0,1,0,1,0,-1,0,-1,-1,-1
"2158",0,1,1,-1,-1,-1,0,1,1,-1,-1,1
"2159",1,1,1,1,1,1,1,1,1,1,0,1
"2160",-1,0,0,-1,-1,0,0,0,0,1,1,0
"2161",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
"2162",1,1,1,1,1,1,1,1,1,1,1,1
"2163",1,1,0,-1,1,1,1,0,0,0,1,-1
"2164",-1,-1,-1,-1,-1,-1,0,-1,-1,1,-1,-1
"2165",0,-1,-1,-1,-1,-1,-1,1,0,-1,1,0
"2166",1,1,1,1,1,1,0,0,0,0,-1,1
"2167",-1,0,0,1,1,1,1,1,1,0,1,-1
"2168",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0
"2169",-1,-1,-1,-1,-1,-1,0,1,-1,-1,-1,0
"2170",0,0,0,1,1,1,-1,1,0,0,0,1
"2171",1,0,0,-1,-1,-1,0,1,0,0,0,0
"2172",1,1,1,1,1,1,1,0,1,1,1,1
"2173",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0
"2174",-1,0,0,1,0,1,-1,0,-1,0,-1,1
"2175",0,0,0,1,1,1,0,0,-1,1,0,1
"2176",1,1,1,1,1,1,0,0,1,1,1,1
"2177",-1,-1,-1,0,-1,-1,0,-1,-1,-1,-1,0
"2178",0,0,1,1,1,1,0,0,0,-1,0,-1
"2179",0,0,-1,1,0,1,0,1,0,-1,0,-1
"2180",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
"2181",1,0,0,1,1,1,-1,-1,-1,0,0,0
"2182",1,1,1,1,1,1,1,1,1,1,1,0
"2183",-1,-1,1,-1,-1,-1,0,-1,-1,-1,-1,-1
"2184",-1,1,0,-1,0,-1,0,0,0,1,1,1
"2185",1,0,1,1,1,1,0,1,1,1,1,1
"2186",-1,1,-1,-1,0,1,0,-1,1,1,0,-1
"2187",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
"2188",1,0,1,-1,1,1,-1,-1,-1,1,0,1
"2189",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
"2190",1,1,1,1,1,1,1,1,1,1,1,1
"2191",1,1,0,1,1,1,1,-1,1,1,1,1
"2192",-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1
"2193",-1,-1,-1,1,1,-1,0,0,0,-1,-1,1
"2194",-1,-1,-1,-1,-1,0,1,0,0,-1,0,-1
"2195",1,1,1,-1,0,1,0,0,1,0,1,1
"2196",-1,1,1,1,1,1,0,-1,0,1,0,1
"2197",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
"2198",1,1,1,1,1,1,0,1,1,0,1,1
"2199",-1,0,1,1,0,1,-1,0,1,-1,-1,-1
"2200",-1,-1,-1,1,-1,-1,-1,-1,0,-1,-1,-1
"2201",0,-1,-1,-1,-1,-1,-1,1,1,-1,1,0
"2202",-1,-1,-1,0,-1,-1,-1,-1,0,-1,-1,-1
"2203",-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1
"2204",1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,1
"2205",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
"2206",0,-1,1,-1,-1,1,-1,-1,-1,-1,-1,1
"2207",1,1,1,1,1,1,1,1,1,1,1,1
"2208",-1,-1,-1,1,1,1,-1,-1,1,-1,-1,0
"2209",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
"2210",1,1,1,0,-1,1,1,-1,1,1,1,1
"2211",0,1,-1,-1,0,-1,-1,-1,0,-1,-1,0
"2212",1,1,1,1,1,1,1,1,1,1,1,1
"2213",-1,-1,-1,-1,1,-1,-1,-1,0,-1,-1,-1
"2214",0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
"2215",0,1,1,0,-1,1,1,-1,1,-1,0,1
"2216",-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,0
"2217",0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
"2218",1,1,1,1,1,1,1,1,1,1,1,1
"2219",0,0,1,-1,0,-1,-1,-1,-1,1,0,1
"2220",0,1,1,1,1,-1,1,1,1,1,-1,0
"2221",0,1,0,1,1,1,1,1,0,1,0,1
"2222",-1,-1,-1,1,1,1,0,1,0,1,0,-1
"2223",1,1,1,1,1,1,1,-1,1,1,1,1
"2224",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
"2225",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
"2226",1,1,1,1,0,-1,1,1,1,1,1,0
"2227",0,-1,1,1,-1,1,1,1,-1,-1,1,1
"2228",-1,-1,0,0,-1,-1,-1,0,0,-1,-1,0
"2229",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1
"2230",1,1,1,0,1,1,1,1,1,1,1,1
"2231",-1,-1,0,0,-1,-1,-1,-1,-1,-1,-1,-1
"2232",-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,0
"2233",-1,1,1,0,0,0,1,-1,1,1,1,-1
"2234",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
"2235",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
